Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Stint,Compound,TyreLife,TrackStatus,EventName,SessionName,Year
BOT,Cadillac,22.0,0 days 00:01:24.022000,0 days 00:00:29.486000,0 days 00:00:18.053000,0 days 00:00:36.483000,3.0,SOFT,13.0,1,Australian Grand Prix,FP1,2026
BOT,Cadillac,23.0,0 days 00:02:12.930000,0 days 00:00:39.318000,0 days 00:00:26.830000,0 days 00:01:06.782000,3.0,SOFT,14.0,1,Australian Grand Prix,FP1,2026
BOT,Cadillac,24.0,,0 days 00:00:57.463000,0 days 00:00:20.722000,,3.0,SOFT,15.0,1,Australian Grand Prix,FP1,2026
PIA,McLaren,1.0,,,0 days 00:00:36.712000,0 days 00:01:13.134000,1.0,MEDIUM,1.0,1267,Australian Grand Prix,FP1,2026
PIA,McLaren,2.0,0 days 00:01:34.777000,0 days 00:00:33.636000,0 days 00:00:20.497000,0 days 00:00:40.644000,1.0,MEDIUM,2.0,1,Australian Grand Prix,FP1,2026
PIA,McLaren,3.0,,0 days 00:00:30.774000,0 days 00:00:19.872000,,1.0,MEDIUM,3.0,1,Australian Grand Prix,FP1,2026
PIA,McLaren,4.0,0 days 00:01:43.736000,0 days 00:00:43.544000,0 days 00:00:20.443000,0 days 00:00:39.749000,2.0,MEDIUM,4.0,1,Australian Grand Prix,FP1,2026
PIA,McLaren,5.0,0 days 00:01:24.658000,0 days 00:00:29.280000,0 days 00:00:18.880000,0 days 00:00:36.498000,2.0,MEDIUM,5.0,1,Australian Grand Prix,FP1,2026
PIA,McLaren,6.0,0 days 00:01:42.063000,0 days 00:00:31.030000,0 days 00:00:20.324000,0 days 00:00:50.709000,2.0,MEDIUM,6.0,1,Australian Grand Prix,FP1,2026
PIA,McLaren,7.0,0 days 00:01:22.402000,0 days 00:00:28.869000,0 days 00:00:18.084000,0 days 00:00:35.449000,2.0,MEDIUM,7.0,1,Australian Grand Prix,FP1,2026
PIA,McLaren,8.0,,0 days 00:00:41.133000,0 days 00:00:26.892000,,2.0,MEDIUM,8.0,1,Australian Grand Prix,FP1,2026
PIA,McLaren,9.0,0 days 00:01:46.167000,0 days 00:00:39.817000,0 days 00:00:20.532000,0 days 00:00:45.818000,3.0,MEDIUM,9.0,1,Australian Grand Prix,FP1,2026
PIA,McLaren,10.0,0 days 00:01:21.955000,0 days 00:00:28.750000,0 days 00:00:17.928000,0 days 00:00:35.277000,3.0,MEDIUM,10.0,1,Australian Grand Prix,FP1,2026
PIA,McLaren,11.0,0 days 00:02:07.121000,0 days 00:00:41.479000,0 days 00:00:24.891000,0 days 00:01:00.751000,3.0,MEDIUM,11.0,1,Australian Grand Prix,FP1,2026
PIA,McLaren,12.0,0 days 00:01:21.938000,0 days 00:00:28.735000,0 days 00:00:17.988000,0 days 00:00:35.215000,3.0,MEDIUM,12.0,1,Australian Grand Prix,FP1,2026
PIA,McLaren,13.0,,0 days 00:00:35.784000,0 days 00:00:20.521000,,3.0,MEDIUM,13.0,1267,Australian Grand Prix,FP1,2026
PIA,McLaren,14.0,0 days 00:01:45.250000,0 days 00:00:41.972000,0 days 00:00:20.303000,0 days 00:00:42.975000,4.0,SOFT,1.0,71,Australian Grand Prix,FP1,2026
PIA,McLaren,15.0,0 days 00:01:21.724000,0 days 00:00:28.742000,0 days 00:00:17.879000,0 days 00:00:35.103000,4.0,SOFT,2.0,1,Australian Grand Prix,FP1,2026
PIA,McLaren,16.0,0 days 00:02:08.232000,0 days 00:00:41.239000,0 days 00:00:25.907000,0 days 00:01:01.086000,4.0,SOFT,3.0,1,Australian Grand Prix,FP1,2026
PIA,McLaren,17.0,0 days 00:01:45.198000,0 days 00:00:40.246000,0 days 00:00:23.785000,0 days 00:00:41.167000,4.0,SOFT,4.0,1,Australian Grand Prix,FP1,2026
PIA,McLaren,18.0,0 days 00:01:21.342000,0 days 00:00:28.166000,0 days 00:00:18.287000,0 days 00:00:34.889000,4.0,SOFT,5.0,1,Australian Grand Prix,FP1,2026
PIA,McLaren,19.0,0 days 00:01:26.303000,0 days 00:00:30.386000,0 days 00:00:19.376000,0 days 00:00:36.541000,4.0,SOFT,6.0,1,Australian Grand Prix,FP1,2026
PIA,McLaren,20.0,,0 days 00:00:36.808000,0 days 00:00:23.542000,,4.0,SOFT,7.0,1,Australian Grand Prix,FP1,2026
PIA,McLaren,21.0,,0 days 00:00:31.633000,0 days 00:00:18.827000,,4.0,SOFT,8.0,1,Australian Grand Prix,FP1,2026
BEA,Haas F1 Team,1.0,,,0 days 00:00:21.976000,0 days 00:00:48.452000,1.0,MEDIUM,1.0,1,Australian Grand Prix,FP1,2026
BEA,Haas F1 Team,2.0,0 days 00:01:56.275000,0 days 00:00:32.035000,0 days 00:00:21.905000,0 days 00:01:02.335000,1.0,MEDIUM,2.0,126,Australian Grand Prix,FP1,2026
BEA,Haas F1 Team,3.0,0 days 00:01:48.461000,0 days 00:00:43.612000,0 days 00:00:21.376000,0 days 00:00:43.473000,1.0,MEDIUM,3.0,671,Australian Grand Prix,FP1,2026
BEA,Haas F1 Team,4.0,0 days 00:01:26.733000,0 days 00:00:30.396000,0 days 00:00:18.529000,0 days 00:00:37.808000,1.0,MEDIUM,4.0,1,Australian Grand Prix,FP1,2026
BEA,Haas F1 Team,5.0,0 days 00:01:57.459000,0 days 00:00:52.994000,0 days 00:00:22.033000,0 days 00:00:42.432000,1.0,MEDIUM,5.0,1,Australian Grand Prix,FP1,2026
BEA,Haas F1 Team,6.0,0 days 00:01:24.998000,0 days 00:00:30.019000,0 days 00:00:18.276000,0 days 00:00:36.703000,1.0,MEDIUM,6.0,1,Australian Grand Prix,FP1,2026
BEA,Haas F1 Team,7.0,0 days 00:02:04.764000,0 days 00:00:50.961000,0 days 00:00:29.541000,0 days 00:00:44.262000,1.0,MEDIUM,7.0,1,Australian Grand Prix,FP1,2026
BEA,Haas F1 Team,8.0,0 days 00:01:24.506000,0 days 00:00:29.809000,0 days 00:00:18.396000,0 days 00:00:36.301000,1.0,MEDIUM,8.0,1,Australian Grand Prix,FP1,2026
BEA,Haas F1 Team,9.0,0 days 00:02:13.267000,0 days 00:00:55.378000,0 days 00:00:32.090000,0 days 00:00:45.799000,1.0,MEDIUM,9.0,1,Australian Grand Prix,FP1,2026
BEA,Haas F1 Team,10.0,0 days 00:01:23.741000,0 days 00:00:29.253000,0 days 00:00:18.421000,0 days 00:00:36.067000,1.0,MEDIUM,10.0,1,Australian Grand Prix,FP1,2026
BEA,Haas F1 Team,11.0,0 days 00:02:02.892000,0 days 00:00:46.799000,0 days 00:00:28.706000,0 days 00:00:47.387000,1.0,MEDIUM,11.0,1,Australian Grand Prix,FP1,2026
BEA,Haas F1 Team,12.0,0 days 00:01:23.095000,0 days 00:00:29.043000,0 days 00:00:18.204000,0 days 00:00:35.848000,1.0,MEDIUM,12.0,1,Australian Grand Prix,FP1,2026
BEA,Haas F1 Team,13.0,0 days 00:02:06.651000,0 days 00:00:49.799000,0 days 00:00:31.417000,0 days 00:00:45.435000,1.0,MEDIUM,13.0,1,Australian Grand Prix,FP1,2026
BEA,Haas F1 Team,14.0,0 days 00:01:23.153000,0 days 00:00:29.314000,0 days 00:00:18.042000,0 days 00:00:35.797000,1.0,MEDIUM,14.0,1,Australian Grand Prix,FP1,2026
BEA,Haas F1 Team,15.0,0 days 00:02:05.995000,0 days 00:00:50.769000,0 days 00:00:27.436000,0 days 00:00:47.790000,1.0,MEDIUM,15.0,1,Australian Grand Prix,FP1,2026
BEA,Haas F1 Team,16.0,,0 days 00:00:29.270000,0 days 00:00:18.051000,,1.0,MEDIUM,16.0,1,Australian Grand Prix,FP1,2026
BEA,Haas F1 Team,17.0,0 days 00:01:58.460000,0 days 00:00:41.554000,0 days 00:00:19.646000,0 days 00:00:57.260000,2.0,MEDIUM,17.0,1,Australian Grand Prix,FP1,2026
BEA,Haas F1 Team,18.0,0 days 00:01:45.352000,0 days 00:00:38.461000,0 days 00:00:20.910000,0 days 00:00:45.981000,2.0,MEDIUM,18.0,1,Australian Grand Prix,FP1,2026
BEA,Haas F1 Team,19.0,,0 days 00:00:41.656000,0 days 00:00:20.883000,,2.0,MEDIUM,19.0,1267,Australian Grand Prix,FP1,2026
BEA,Haas F1 Team,20.0,0 days 00:01:42.150000,0 days 00:00:40.722000,0 days 00:00:20.699000,0 days 00:00:40.729000,3.0,SOFT,1.0,1,Australian Grand Prix,FP1,2026
BEA,Haas F1 Team,21.0,0 days 00:01:22.682000,0 days 00:00:29.112000,0 days 00:00:17.976000,0 days 00:00:35.594000,3.0,SOFT,2.0,1,Australian Grand Prix,FP1,2026
BEA,Haas F1 Team,22.0,0 days 00:02:27.404000,0 days 00:00:51.360000,0 days 00:00:35.589000,0 days 00:01:00.455000,3.0,SOFT,3.0,1,Australian Grand Prix,FP1,2026
BEA,Haas F1 Team,23.0,0 days 00:01:40.513000,0 days 00:00:37.226000,0 days 00:00:21.391000,0 days 00:00:41.896000,3.0,SOFT,4.0,1,Australian Grand Prix,FP1,2026
BEA,Haas F1 Team,24.0,,0 days 00:00:43.255000,0 days 00:00:24.623000,0 days 00:01:24.503000,3.0,SOFT,5.0,1,Australian Grand Prix,FP1,2026
BEA,Haas F1 Team,25.0,,0 days 00:00:33.251000,0 days 00:00:19.330000,,3.0,SOFT,6.0,1,Australian Grand Prix,FP1,2026
